2016-11-22 18:14:18 TZ=UTC UT=1479838458 GW_LAT=32.57100 GW_LON=0.32920 &: (TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x5EEC V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=128 DRP=146.12]
2016-11-22 18:15:18 TZ=UTC UT=1479838518 GW_LAT=32.57100 GW_LON=0.32920 &: *TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x5F28 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:15:18 TZ=UTC UT=1479838518 GW_LAT=32.57100 GW_LON=0.32920 &: *TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x5F28 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=208 DRP=146.13]
2016-11-22 18:16:18 TZ=UTC UT=1479838578 GW_LAT=32.57100 GW_LON=0.32920 &: ,TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x5F64 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:16:18 TZ=UTC UT=1479838578 GW_LAT=32.57100 GW_LON=0.32920 &: ,TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x5F64 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=196 DRP=146.13]
2016-11-22 18:17:18 TZ=UTC UT=1479838638 GW_LAT=32.57100 GW_LON=0.32920 &: .TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x5FA0 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=28 LQI=255 DRP=109.84]
2016-11-22 18:17:18 TZ=UTC UT=1479838638 GW_LAT=32.57100 GW_LON=0.32920 &: .TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x5FA0 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=164 DRP=146.13]
2016-11-22 18:18:18 TZ=UTC UT=1479838698 GW_LAT=32.57100 GW_LON=0.32920 &: 0TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x5FDC V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:18:18 TZ=UTC UT=1479838698 GW_LAT=32.57100 GW_LON=0.32920 &: 0TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x5FDC V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=204 DRP=146.13]
2016-11-22 18:19:18 TZ=UTC UT=1479838758 GW_LAT=32.57100 GW_LON=0.32920 &: 2TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6018 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:20:18 TZ=UTC UT=1479838818 GW_LAT=32.57100 GW_LON=0.32920 &: 4TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6054 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=94.39]
2016-11-22 18:20:18 TZ=UTC UT=1479838818 GW_LAT=32.57100 GW_LON=0.32920 &: 4TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6054 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=172 DRP=134.54]
2016-11-22 18:21:18 TZ=UTC UT=1479838878 GW_LAT=32.57100 GW_LON=0.32920 &: 6TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6090 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=28 LQI=255 DRP=104.96]
2016-11-22 18:21:18 TZ=UTC UT=1479838878 GW_LAT=32.57100 GW_LON=0.32920 &: 6TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6090 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=212 DRP=142.46]
2016-11-22 18:22:18 TZ=UTC UT=1479838938 GW_LAT=32.57100 GW_LON=0.32920 &: 8TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x60CC V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=108.30]
2016-11-22 18:22:18 TZ=UTC UT=1479838938 GW_LAT=32.57100 GW_LON=0.32920 &: 8TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x60CC V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=212 DRP=144.97]
2016-11-22 18:23:18 TZ=UTC UT=1479838998 GW_LAT=32.57100 GW_LON=0.32920 &: :TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6108 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.36]
2016-11-22 18:23:18 TZ=UTC UT=1479838998 GW_LAT=32.57100 GW_LON=0.32920 &: :TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6108 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=204 DRP=145.76]
2016-11-22 18:24:18 TZ=UTC UT=1479839058 GW_LAT=32.57100 GW_LON=0.32920 &: <TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6144 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.69]
2016-11-22 18:24:18 TZ=UTC UT=1479839058 GW_LAT=32.57100 GW_LON=0.32920 &: <TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6144 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=220 DRP=146.01]
2016-11-22 18:25:18 TZ=UTC UT=1479839118 GW_LAT=32.57100 GW_LON=0.32920 &: >TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6180 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.80]
2016-11-22 18:25:18 TZ=UTC UT=1479839118 GW_LAT=32.57100 GW_LON=0.32920 &: >TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6180 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=172 DRP=146.09]
2016-11-22 18:26:18 TZ=UTC UT=1479839178 GW_LAT=32.57100 GW_LON=0.32920 &: @TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x61BC V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.83]
2016-11-22 18:26:18 TZ=UTC UT=1479839178 GW_LAT=32.57100 GW_LON=0.32920 &: @TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x61BC V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=208 DRP=146.12]
2016-11-22 18:27:18 TZ=UTC UT=1479839238 GW_LAT=32.57100 GW_LON=0.32920 &: BTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x61F8 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:27:18 TZ=UTC UT=1479839238 GW_LAT=32.57100 GW_LON=0.32920 &: BTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x61F8 V_A1=0.76  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=240 DRP=146.13]
2016-11-22 18:28:18 TZ=UTC UT=1479839298 GW_LAT=32.57100 GW_LON=0.32920 &: DTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6234 V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:29:18 TZ=UTC UT=1479839358 GW_LAT=32.57100 GW_LON=0.32920 &: FTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6270 V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=61.78]
2016-11-22 18:29:18 TZ=UTC UT=1479839358 GW_LAT=32.57100 GW_LON=0.32920 &: FTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6270 V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=200 DRP=110.08]
2016-11-22 18:30:18 TZ=UTC UT=1479839418 GW_LAT=32.57100 GW_LON=0.32920 &: HTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x62AC V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=94.64]
2016-11-22 18:30:18 TZ=UTC UT=1479839418 GW_LAT=32.57100 GW_LON=0.32920 &: HTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x62AC V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=140 DRP=134.73]
2016-11-22 18:31:18 TZ=UTC UT=1479839478 GW_LAT=32.57100 GW_LON=0.32920 &: JTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x62E8 V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=105.03]
2016-11-22 18:31:18 TZ=UTC UT=1479839478 GW_LAT=32.57100 GW_LON=0.32920 &: JTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x62E8 V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=168 DRP=142.52]
2016-11-22 18:32:18 TZ=UTC UT=1479839538 GW_LAT=32.57100 GW_LON=0.32920 &: LTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6324 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=108.32]
2016-11-22 18:32:18 TZ=UTC UT=1479839538 GW_LAT=32.57100 GW_LON=0.32920 &: LTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6324 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=30 RSSI=0 LQI=140 DRP=144.99]
2016-11-22 18:33:18 TZ=UTC UT=1479839598 GW_LAT=32.57100 GW_LON=0.32920 &: NTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6360 V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.37]
2016-11-22 18:33:18 TZ=UTC UT=1479839598 GW_LAT=32.57100 GW_LON=0.32920 &: NTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6360 V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=136 DRP=145.77]
2016-11-22 18:34:18 TZ=UTC UT=1479839658 GW_LAT=32.57100 GW_LON=0.32920 &: PTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x639C V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.69]
2016-11-22 18:34:18 TZ=UTC UT=1479839658 GW_LAT=32.57100 GW_LON=0.32920 &: PTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x639C V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=30 RSSI=0 LQI=196 DRP=146.02]
2016-11-22 18:35:18 TZ=UTC UT=1479839718 GW_LAT=32.57100 GW_LON=0.32920 &: RTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x63D8 V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=31 RSSI=28 LQI=255 DRP=109.80]
2016-11-22 18:35:18 TZ=UTC UT=1479839718 GW_LAT=32.57100 GW_LON=0.32920 &: RTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x63D8 V_A1=0.75  V_A2=2.62  [ADDR=133.199 SEQ=30 RSSI=0 LQI=192 DRP=146.10]
2016-11-22 18:36:18 TZ=UTC UT=1479839778 GW_LAT=32.57100 GW_LON=0.32920 &: TTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6414 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.83]
2016-11-22 18:36:18 TZ=UTC UT=1479839778 GW_LAT=32.57100 GW_LON=0.32920 &: TTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6414 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=30 RSSI=0 LQI=188 DRP=146.12]
2016-11-22 18:37:18 TZ=UTC UT=1479839838 GW_LAT=32.57100 GW_LON=0.32920 &: VTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6450 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:37:18 TZ=UTC UT=1479839838 GW_LAT=32.57100 GW_LON=0.32920 &: VTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6450 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=30 RSSI=0 LQI=184 DRP=146.13]
2016-11-22 18:38:17 TZ=UTC UT=1479839897 GW_LAT=32.57100 GW_LON=0.32920 &: XTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x648C V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=82.38]
2016-11-22 18:38:18 TZ=UTC UT=1479839898 GW_LAT=32.57100 GW_LON=0.32920 &: XTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x648C V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=30 RSSI=0 LQI=176 DRP=125.53]
2016-11-22 18:39:17 TZ=UTC UT=1479839957 GW_LAT=32.57100 GW_LON=0.32920 &: ZTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x64C8 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=70.79]
2016-11-22 18:39:18 TZ=UTC UT=1479839958 GW_LAT=32.57100 GW_LON=0.32920 &: ZTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x64C8 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=30 RSSI=0 LQI=156 DRP=116.84]
2016-11-22 18:40:17 TZ=UTC UT=1479840017 GW_LAT=32.57100 GW_LON=0.32920 &: \TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6504 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=97.49]
2016-11-22 18:40:18 TZ=UTC UT=1479840018 GW_LAT=32.57100 GW_LON=0.32920 &: \TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6504 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=30 RSSI=0 LQI=156 DRP=136.86]
2016-11-22 18:41:17 TZ=UTC UT=1479840077 GW_LAT=32.57100 GW_LON=0.32920 &: ^TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6540 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=105.94]
2016-11-22 18:41:18 TZ=UTC UT=1479840078 GW_LAT=32.57100 GW_LON=0.32920 &: ^TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6540 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=30 RSSI=0 LQI=156 DRP=143.20]
2016-11-22 18:42:17 TZ=UTC UT=1479840137 GW_LAT=32.57100 GW_LON=0.32920 &: `TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x657C V_A1=0.74  V_A2=2.61  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=108.61]
2016-11-22 18:42:18 TZ=UTC UT=1479840138 GW_LAT=32.57100 GW_LON=0.32920 &: `TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x657C V_A1=0.74  V_A2=2.61  [ADDR=133.199 SEQ=30 RSSI=0 LQI=136 DRP=145.20]
2016-11-22 18:43:17 TZ=UTC UT=1479840197 GW_LAT=32.57100 GW_LON=0.32920 &: bTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x65B8 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.45]
2016-11-22 18:43:17 TZ=UTC UT=1479840197 GW_LAT=32.57100 GW_LON=0.32920 &: bTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x65B8 V_A1=0.75  V_A2=2.61  [ADDR=133.199 SEQ=30 RSSI=0 LQI=196 DRP=145.83]
2016-11-22 18:44:17 TZ=UTC UT=1479840257 GW_LAT=32.57100 GW_LON=0.32920 &: dTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x65F4 V_A1=0.74  V_A2=2.61  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.72]
2016-11-22 18:44:17 TZ=UTC UT=1479840257 GW_LAT=32.57100 GW_LON=0.32920 &: dTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x65F4 V_A1=0.74  V_A2=2.61  [ADDR=133.199 SEQ=30 RSSI=0 LQI=204 DRP=146.04]
2016-11-22 18:45:17 TZ=UTC UT=1479840317 GW_LAT=32.57100 GW_LON=0.32920 &: fTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6630 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.81]
2016-11-22 18:45:18 TZ=UTC UT=1479840318 GW_LAT=32.57100 GW_LON=0.32920 &: fTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6630 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=196 DRP=146.10]
2016-11-22 18:46:17 TZ=UTC UT=1479840377 GW_LAT=32.57100 GW_LON=0.32920 &: hTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x666C V_A1=0.74  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.83]
2016-11-22 18:46:17 TZ=UTC UT=1479840377 GW_LAT=32.57100 GW_LON=0.32920 &: hTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x666C V_A1=0.74  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=188 DRP=146.12]
2016-11-22 18:47:17 TZ=UTC UT=1479840437 GW_LAT=32.57100 GW_LON=0.32920 &: jTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x66A8 V_A1=0.74  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=28 LQI=255 DRP=109.84]
2016-11-22 18:47:17 TZ=UTC UT=1479840437 GW_LAT=32.57100 GW_LON=0.32920 &: jTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x66A8 V_A1=0.74  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=204 DRP=146.13]
2016-11-22 18:48:17 TZ=UTC UT=1479840497 GW_LAT=32.57100 GW_LON=0.32920 &: lTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x66E4 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:48:17 TZ=UTC UT=1479840497 GW_LAT=32.57100 GW_LON=0.32920 &: lTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x66E4 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=180 DRP=146.13]
2016-11-22 18:49:17 TZ=UTC UT=1479840557 GW_LAT=32.57100 GW_LON=0.32920 &: nTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6720 V_A1=0.74  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:49:17 TZ=UTC UT=1479840557 GW_LAT=32.57100 GW_LON=0.32920 &: nTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6720 V_A1=0.74  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=224 DRP=146.13]
2016-11-22 18:50:17 TZ=UTC UT=1479840617 GW_LAT=32.57100 GW_LON=0.32920 &: pTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x675C V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=28 LQI=255 DRP=109.84]
2016-11-22 18:50:17 TZ=UTC UT=1479840617 GW_LAT=32.57100 GW_LON=0.32920 &: pTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x675C V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=204 DRP=146.13]
2016-11-22 18:51:17 TZ=UTC UT=1479840677 GW_LAT=32.57100 GW_LON=0.32920 &: rTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6798 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=28 LQI=255 DRP=109.84]
2016-11-22 18:51:17 TZ=UTC UT=1479840677 GW_LAT=32.57100 GW_LON=0.32920 &: rTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6798 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=208 DRP=146.13]
2016-11-22 18:52:17 TZ=UTC UT=1479840737 GW_LAT=32.57100 GW_LON=0.32920 &: tTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x67D4 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:52:17 TZ=UTC UT=1479840737 GW_LAT=32.57100 GW_LON=0.32920 &: tTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x67D4 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=204 DRP=146.13]
2016-11-22 18:53:17 TZ=UTC UT=1479840797 GW_LAT=32.57100 GW_LON=0.32920 &: vTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6810 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:53:17 TZ=UTC UT=1479840797 GW_LAT=32.57100 GW_LON=0.32920 &: vTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6810 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=220 DRP=146.13]
2016-11-22 18:54:17 TZ=UTC UT=1479840857 GW_LAT=32.57100 GW_LON=0.32920 &: xTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x684C V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:54:17 TZ=UTC UT=1479840857 GW_LAT=32.57100 GW_LON=0.32920 &: xTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x684C V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=236 DRP=146.13]
2016-11-22 18:55:17 TZ=UTC UT=1479840917 GW_LAT=32.57100 GW_LON=0.32920 &: zTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6888 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:55:17 TZ=UTC UT=1479840917 GW_LAT=32.57100 GW_LON=0.32920 &: zTXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6888 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=196 DRP=146.13]
2016-11-22 18:56:17 TZ=UTC UT=1479840977 GW_LAT=32.57100 GW_LON=0.32920 &: |TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x68C4 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:56:17 TZ=UTC UT=1479840977 GW_LAT=32.57100 GW_LON=0.32920 &: |TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x68C4 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=208 DRP=146.13]
2016-11-22 18:57:17 TZ=UTC UT=1479841037 GW_LAT=32.57100 GW_LON=0.32920 &: ~TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6900 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:57:17 TZ=UTC UT=1479841037 GW_LAT=32.57100 GW_LON=0.32920 &: ~TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6900 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=244 DRP=146.13]
2016-11-22 18:58:17 TZ=UTC UT=1479841097 GW_LAT=32.57100 GW_LON=0.32920 &: ERRT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x693C V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:58:17 TZ=UTC UT=1479841097 GW_LAT=32.57100 GW_LON=0.32920 &: ETXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x693C V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=200 DRP=146.13]
2016-11-22 18:59:17 TZ=UTC UT=1479841157 GW_LAT=32.57100 GW_LON=0.32920 &: TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6978 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 18:59:17 TZ=UTC UT=1479841157 GW_LAT=32.57100 GW_LON=0.32920 &: TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x6978 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=192 DRP=146.13]
2016-11-22 19:00:17 TZ=UTC UT=1479841217 GW_LAT=32.57100 GW_LON=0.32920 &: TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x69B4 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=31 RSSI=29 LQI=255 DRP=109.84]
2016-11-22 19:00:17 TZ=UTC UT=1479841217 GW_LAT=32.57100 GW_LON=0.32920 &: TXT=makg2-gnd  PS=1 P0=0x0 P0_LST60=0     UP=0x69B4 V_A1=0.73  V_A2=2.60  [ADDR=133.199 SEQ=30 RSSI=0 LQI=160 DRP=146.13]
